时间(s),温度(°C),原始角速率,补偿后角速率,漂移
6.31,25.041368135819187,0.25054151920638956,0.13510981517153275,0.11543170403485681
6.32,25.244217785526942,-0.23700217077494654,-0.18313113991498267,-0.053871030859963864
6.33,25.159472160596085,-0.32632109678832577,-0.33795890405415563,0.011637807265829858
6.34,25.12288250573825,-0.500864537350039,-0.5432904371989452,0.04242589984890621
6.35,25.123401846318803,-0.6906749156029274,-0.7326541878466707,0.041979272243743315
6.36,25.160390961091643,0.05851270093047195,0.047629626033692224,0.010883074896779726
6.37,25.238309358930138,-0.1596612778960297,-0.11008062265364121,-0.0495806552423885
6.38,25.06916361451744,-0.5836051713852041,-0.6735585012145505,0.08995332982934645
6.39,25.160982307965245,-0.5762760599339235,-0.5866738759273058,0.010397815993382298
6.4,25.196860569014852,-0.28252175856154654,-0.2642179214646118,-0.018303837096934727
6.41,25.09141772926077,0.3055917054641491,0.2356308057207901,0.069960899743359
6.42,25.381302075985854,-0.24455312296530693,-0.10247262743081378,-0.14208049553449315
6.43,25.11659991112059,-0.650195121953092,-0.6980449029210795,0.04784978096798742
6.44,25.13531967027449,-0.27192935103066235,-0.3037336487507772,0.03180429772011484
6.45,25.104746468368194,-0.28802559733683786,-0.34621127903022164,0.058185681693383784
6.46,25.38273917297712,-0.9934003148176519,-0.8504997413146735,-0.14290057350297836
6.47,25.25849558723514,-0.2133647490426488,-0.14929974744106989,-0.06406500160157891
6.48,25.109859763060484,-0.2818236055946016,-0.33553447472417364,0.053710869129572014
6.49,25.314456018077045,0.019552240154621196,0.12123586410860224,-0.10168362395398103
6.5,25.224216629321436,0.35219867861350085,0.3913760284482226,-0.039177349834721764
6.51,25.230185998899263,0.136194849716389,0.1798080186464683,-0.0436131689300793
6.52,25.170326832001248,-0.287911576494306,-0.2906928996702963,0.0027813231759903356
6.53,25.130146849460758,-0.5433566183707964,-0.5795596454407921,0.036203027069995675
6.54,25.239178952532225,0.5651056821551398,0.6153204321361857,-0.050214749981045914
6.55,25.15120751328662,-0.2000180298919116,-0.21848621910564345,0.01846818921373186
6.56,25.387705692090965,-0.19033487363755458,-0.04461433466270154,-0.14572053897485304
6.57,25.079414910643045,-0.236279782999596,-0.31697457077382646,0.08069478777423045
6.58,25.36027358967214,-0.15453742074477902,-0.024676533074087625,-0.1298608876706914
6.59,25.195839917910302,-0.2767352767568264,-0.2592273967849307,-0.017507879971895735
6.6,25.237194265778538,-0.3937772315068301,-0.3450110206396544,-0.0487662108671757
6.61,25.290915357807382,-0.3857327005870474,-0.29942699018982843,-0.08630571039721896
6.62,25.14488853959244,-0.25394139134101384,-0.2776817225800931,0.02374033123907926
6.63,25.29465219469038,-0.3940164441664957,-0.30522697351072237,-0.08878947065577336
6.64,24.93778685698798,-0.48359226444155523,-0.6966874623616991,0.21309519792014386
6.65,25.136856174686205,-0.2162363491076771,-0.24673936083432352,0.030503011726646406
6.66,25.11676273193206,-0.33751341200471563,-0.3852221432753132,0.04770873127059755
6.67,25.084132295260993,0.18585215833599264,0.1093901765106691,0.07646198182532354
6.68,25.188301295695272,-1.0519651217856627,-1.04037401614843,-0.011591105637232646
6.69,25.248685658498093,0.07124869548278134,0.12833608358158843,-0.05708738809880709
6.7,25.280690542877124,0.11746600720653856,0.1968919376314045,-0.07942593042486594
6.71,25.23482609926378,-0.8832112081115612,-0.8361796394808139,-0.04703156863074731
6.72,25.144482956738972,-0.3742603058682752,-0.3983404828298563,0.0240801769615811
6.73,25.24826782586223,-0.38356956622591687,-0.32678194921366294,-0.05678761701225393
6.74,25.22410862958174,-0.6984440618966782,-0.6593473610554936,-0.03909670084118455
6.75,25.305599554071524,-0.5073014852211841,-0.4113287843695556,-0.09597270085162851
6.76,25.290001483915418,-0.6143005052761007,-0.5286046997213028,-0.08569580555479794
6.77,25.215669330520516,0.23125135856552975,0.26400271579072043,-0.03275135722519068
6.78,25.12321026317912,-0.030039723156882164,-0.07218372395747696,0.0421440008005948
6.79,25.147954422038197,0.07292204835875167,0.0517450236472332,0.021177024711518472
6.8,25.158584374641883,-0.09775306982201254,-0.11012101599447552,0.012367946172462979
6.81,25.182350549355228,-0.6626198809015021,-0.6557459561393677,-0.006873924762134442
6.82,25.24099609680264,-0.48380147662281964,-0.4322646373823862,-0.05153683924043345
6.83,25.28602236350769,-0.18076816395217155,-0.09773936786856599,-0.08302879608360555
6.84,25.20970692479774,-0.7026258448666706,-0.6744088764750567,-0.028216968391613917
6.85,25.216745141645642,-0.12516303213120683,-0.09159804694847182,-0.03356498518273501
6.86,25.229777161262607,-0.4209614121011884,-0.3776506808811436,-0.04331073122004481
6.87,25.16416986650583,-0.4625207702429375,-0.4703095442632147,0.007788774020277223
6.88,25.123535038259444,-0.14659149905590516,-0.18845627049978922,0.04186477144388406
6.89,25.04084433964431,-0.2356218752086222,-0.35153841766768434,0.11591654245906213
6.9,25.14718705806507,-0.4743248913269279,-0.4961425499363595,0.02181765860943158
6.91,25.264330402841413,-0.010766428163868799,0.057393867263407256,-0.06816029542727606
6.92,25.14703857649581,-0.6978466174335983,-0.7197883084876802,0.021941691054081836
6.93,25.193862878484317,-0.18511352224879868,-0.16915091771456617,-0.01596260453423251
6.94,25.26460057203607,-0.18668543363916323,-0.11833650359233538,-0.06834893004682785
6.95,25.270340253144568,-0.45979226332319256,-0.3874564826763203,-0.07233578064687224
6.96,25.11063187763146,-0.2942140480287565,-0.3472513251064432,0.053037277077686684
6.97,25.318604956976248,-0.7562843550536043,-0.651955789128832,-0.10432856592477224
6.98,25.33194788788508,-0.10798261799044154,0.0047228820268339355,-0.11270550001727547
6.99,25.1065417499809,-0.4663054014810457,-0.5229172230984435,0.05661182161739775
7.0,25.13745690462521,-0.5728983759306665,-0.602893285145567,0.029994909214900445
7.01,25.339263514922617,-0.08263471893259061,0.03458167059515879,-0.1172163895277494
7.02,25.20578294863201,-0.6223078860061143,-0.5970981936960486,-0.025209692310065757
7.03,24.998804359291515,-0.8662216694076601,-1.0214855079223013,0.1552638385146412
7.04,25.081127855970983,-0.9137412376879396,-0.992896963147351,0.07915572545941141
7.05,25.196472895461703,-0.2610629668493171,-0.24306131376501647,-0.018001653084300656
7.06,25.1054194436111,-0.8417558444074771,-0.8993512061101241,0.05759536170264701
7.07,25.180695181361195,0.06682325337614481,0.07237769550286152,-0.005554442126716713
7.08,25.225591028701906,-1.0797903320628504,-1.0395878716516394,-0.040202460411211005
7.09,25.36889071576792,0.06373148080376076,0.1986505181683637,-0.13491903736460295
7.1,25.19393371089352,-0.4064870194987369,-0.39046897247496526,-0.01601804702377163
7.11,25.33054712874515,-0.49868204630912294,-0.38684682567879025,-0.11183522063033269
7.12,25.36648281038159,-0.6426340031794275,-0.509121134950466,-0.13351286822896158
7.13,25.367351605620396,-0.3644603859203449,-0.23043951682057093,-0.13402086909977398
7.14,25.252709941647023,-0.5244146610075386,-0.46445085525084695,-0.05996380575669169
7.15,25.0282194102626,-0.20617206787378886,-0.33382026807259035,0.1276482001988015
7.16,25.270944653438434,-0.4852778251210114,-0.41252451261126316,-0.07275331250974826
7.17,25.330015996643233,-0.4582694330569088,-0.34676475571286514,-0.11150467734404368
7.18,25.217383137393213,-0.6184697553547507,-0.5844229129986298,-0.03404684235612088
7.19,25.400262074128953,-0.514393408085933,-0.3616382995059573,-0.15275510857997576
7.2,25.312100881561406,-0.42036974994072474,-0.3201961215628538,-0.10017362837787092
7.21,25.283258700530503,-1.0293563036880575,-0.9481908082545883,-0.08116549543346918
7.22,25.335383270442453,-0.9123348122347468,-0.7975038927068608,-0.11483091952788593
7.23,25.260396020059446,-0.3061299124007374,-0.2407265608706032,-0.06540335153013419
7.24,24.97809181970892,-0.5205161597759332,-0.6953840599043903,0.1748679001284571
7.25,25.17777280831889,-0.6149703845170317,-0.6117530223780557,-0.0032173621389759433
7.26,25.347717339109302,-0.5387446131323618,-0.41638596737994243,-0.12235864575241934
7.27,25.14755523439317,-0.46271847334033345,-0.4842286814101216,0.02151020806978815
7.28,25.206280948996444,-0.7221186520688532,-0.6965262863177426,-0.02559236575111057
7.29,25.12445839834438,-0.8123496745951813,-0.8534211458841854,0.041071471289004124
7.3,25.407648118565582,-0.5067889237819858,-0.3499564712107517,-0.15683245257123413
7.31,25.397718933192863,-0.859793831957902,-0.7084528058005435,-0.15134102615735856
7.32,25.141496625436336,-0.478074002594169,-0.5046618340340578,0.026587831439888854
7.33,25.244927141581122,-1.1145020184778416,-1.0601187242677252,-0.05438329421011634
7.34,25.16246176244883,-0.30610748649448916,-0.31529295643993505,0.00918546994544589
7.35,25.292319455901378,-0.45907344362150937,-0.37183256247626156,-0.0872408811452478
7.36,25.282107123584215,-0.5287545460447666,-0.4483681181623336,-0.080386427882433
7.37,25.31262319597055,-0.3127547357691658,-0.2122456859376553,-0.10050904983151049
7.38,25.264958305615515,-0.11627150775914703,-0.04767293943860655,-0.06859856832054048
7.39,25.525620902604103,-0.2888067632214278,-0.07093364611641978,-0.217873117105008
7.4,25.12960172566849,-1.195261869511122,-1.2319300305462901,0.036668161035168234
7.41,25.061647586012768,-1.039341333111748,-1.1361326561775138,0.09679132306576577
7.42,25.193712719754433,-0.8287578808746973,-0.8129128291648734,-0.015845051709823865
7.43,25.076536730716782,-0.6453672416309321,-0.7286532828824074,0.08328604125147532
7.44,25.084403146799264,-0.49766594655437985,-0.5738854473658024,0.07621950081142254
7.45,25.133831723984713,-0.8718545079719637,-0.9049212843556158,0.033066776383652075
7.46,25.142058113542344,-0.5991489502539754,-0.6252645770075992,0.026115626753623777
7.47,25.13912900764661,-0.893734747465631,-0.9223173499892557,0.028582602523624767
7.48,25.286726525716134,-0.8351510961084787,-0.7516489810235251,-0.08350211508495364
7.49,25.184599536465672,-1.077328744923421,-1.0686672250183507,-0.008661519905070358
7.5,25.217580796060968,-0.9364151598319358,-0.9022191312724728,-0.03419602855946302
7.51,25.32526934104247,-1.0567105003461796,-0.9481734838395894,-0.1085370165065902
7.52,25.159527620227315,-0.9589719134418258,-0.9705641380010621,0.011592224559236364
7.53,25.210019091015745,-0.3381684448538733,-0.309713023378542,-0.02845542147533131
7.54,25.273363486742706,-0.9340757019016726,-0.8596557721258339,-0.07441992977583867
7.55,25.04294451438379,0.1145651050967163,0.0005915718726227648,0.11397353322409354
7.56,24.998924548927118,-0.5402212098857243,-0.6953715815194657,0.15515037163374135
7.57,25.27234063714103,-0.6031337355041593,-0.5294177153348735,-0.0737160201692858
7.58,25.28724413581852,-0.9027347685458227,-0.8188851013991685,-0.0838496671466542
7.59,25.44477852380788,-0.41559204751274986,-0.2388598322942262,-0.17673221521852367
7.6,25.254479799529136,-0.8161481216482244,-0.7549254616297416,-0.061222660018482755
7.61,25.320958084345854,-0.5961620582283753,-0.49034191442721603,-0.10582014380115928
7.62,25.21975064799556,0.1272581961443201,0.1630888797845322,-0.03583068364021211
7.63,25.269334433302074,-0.6659197169818779,-0.5942797438168336,-0.07163997316504433
7.64,25.40665119316197,-0.27115587874569175,-0.114871241438181,-0.15628463730751074
7.65,25.027840024070724,-0.8614161361669488,-0.9894181660391642,0.12800202987221543
7.66,25.281914727588294,-0.6318252722936007,-0.5515691572758403,-0.08025611501776042
7.67,25.454425569837035,-0.0736411030407888,0.10812178340067996,-0.18176288644146876
7.68,25.269384112797507,-0.8020001308646404,-0.7303257619777811,-0.0716743688868593
7.69,25.406551780294983,-0.0488577596830636,0.10737220722605817,-0.15622996690912178
7.7,25.1788870611605,-0.4024675737852455,-0.39835796764562903,-0.004109606139616473
7.71,25.238917317884194,-0.7682197012063806,-0.7181956353684108,-0.05002406583796981
7.72,25.245788327770693,-0.40718999123189575,-0.352185605048218,-0.055004386183677756
7.73,25.020990538870123,-0.32731254273380994,-0.46171448570965323,0.1344019429758433
7.74,25.12624565233681,-0.42104073101316536,-0.460579097082373,0.03953836606920763
7.75,25.13368971453968,-1.0818983259970552,-1.115085711995332,0.03318738599827675
7.76,25.325897616676773,-0.8019387458324623,-0.6930075103200284,-0.10893123551243389
7.77,25.331220104875314,-0.6614914491652586,-0.5492378494469189,-0.1122535997183397
7.78,25.276722223047653,-0.6160058469897529,-0.5392832443200859,-0.07672260266966702
7.79,25.327042651968128,-0.407205225624411,-0.2975566366079096,-0.10964858901650143
7.8,25.228531203550173,-0.5450483624360182,-0.5026605701579188,-0.04238779227809941
7.81,25.36545309334909,-0.9798759948575353,-0.8469661639251682,-0.13290983093236708
7.82,25.24645255126288,-0.47324190363017016,-0.41775908717451293,-0.055482816455657225
7.83,25.251673891377397,-0.4028091354957154,-0.3435839966461096,-0.059225138849605785
7.84,25.219642001972804,-0.4210736293936748,-0.38532465988843023,-0.03574896950524459
7.85,25.314960090755047,-0.24643978597479765,-0.14443378701031748,-0.10200599896448018
7.86,25.204708938049272,-0.3282245165419078,-0.30384111682177545,-0.02438339972013237
7.87,25.34478573317509,-0.4182323496670831,-0.29764847983481113,-0.12058386983227198
7.88,25.13424145615272,-0.5964829835485754,-0.6292018874055282,0.03271890385695275
7.89,25.13787851854362,-1.0658176869260425,-1.0954562148937559,0.02963852796771338
7.9,25.316826592343048,-0.4071099976914401,-0.30391277724916277,-0.1031972204422773
7.91,25.239543267206663,-0.47190563700747423,-0.42142550536452367,-0.050480131642950565
7.92,25.203322317903584,-0.4516324928392619,-0.42831791434460176,-0.02331457849466012
7.93,25.338031002638502,-0.8940709190244656,-0.7776105096669091,-0.11646040935755642
7.94,25.18861285687129,-0.8449015108809359,-0.8330645598855991,-0.01183695099533677
7.95,25.229632640754456,-0.19335516888351265,-0.15015139489403762,-0.04320377398947503
7.96,25.389889328110616,-0.4991673502481643,-0.352213811430096,-0.14695353881806827
7.97,25.404194533616742,-0.27503509991560876,-0.12010373844255773,-0.15493136147305103
7.98,25.40783388500682,-0.46236330593617453,-0.30542885935810116,-0.15693444657807337
7.99,25.2226952502412,-0.47877775671251044,-0.4407377911775488,-0.03803996553496164
8.0,25.374291881397294,-0.18844311717111756,-0.050389950511645465,-0.1380531666594721
8.01,25.156640070094458,-0.6467650253651176,-0.6607350418142992,0.01397001644918161
8.02,25.16115882637857,-0.4633828013449025,-0.47363584127769986,0.010253039932797359
8.03,25.017117288573534,-0.644239410443765,-0.7822697775228714,0.13803036707910643
8.04,25.419763453015523,-0.5866829676165026,-0.4232532672769673,-0.1634297003395353
8.05,25.166392405911015,-0.5723542235695173,-0.5783305159461687,0.005976292376651426
8.06,25.2404508898389,-0.3955750577771955,-0.3444344732723864,-0.05114058450480907
8.07,25.16238546961654,-0.6063856161782303,-0.6156335453876849,0.009247929209454608
8.08,25.323248183637695,-0.07218003863534107,0.0350858359419149,-0.10726587457725598
8.09,25.21648204672657,-0.7177897685275276,-0.6844236321555333,-0.03336613637199437
8.1,25.123877476745697,-0.50368063816464,-0.5452511068429576,0.041570468678317596
8.11,25.298839174194114,-0.5595319584630126,-0.46797881965765387,-0.09155313880535876
8.12,25.111613666275595,-0.003463805221706289,-0.05564537880158495,0.052181573579878654
8.13,25.171559846199532,-0.3697868338451702,-0.3715704658079845,0.0017836319628142805
8.14,25.04492525623505,-0.1245653581434794,-0.2367087592505247,0.1121434011070453
8.15,25.11353210443535,-0.8723134303336179,-0.9228255638064866,0.05051213347286876
8.16,25.27409457957425,-0.33231897050749426,-0.257396677439985,-0.07492229306750925
8.17,25.060101804727395,-0.16248341213365539,-0.26068605038361947,0.09820263824996409
8.18,25.108754580998166,-0.39374986027759434,-0.44842585874860297,0.054675998471008624
8.19,25.25694600575563,-0.0791271424314487,-0.01615662281764943,-0.06297051961379926
8.2,25.203135950652857,-0.5589136725340696,-0.5357429214078342,-0.023170751126235456
8.21,25.457014045734788,0.04967430368801974,0.23277883283390788,-0.18310452914588815
8.22,25.441513777600196,0.32253405967668364,0.49755220984412035,-0.17501815016743671
8.23,25.17164561656251,-0.49786590528043906,-0.4995802001527238,0.0017142948722847495
8.24,25.314465363497572,-0.5010766280485047,-0.39938702471943,-0.10168960332907473
8.25,25.333993595143255,0.07318441998613925,0.18715709573716996,-0.1139726757510307
8.26,25.199631190428207,0.10891198105947808,0.12937031739489582,-0.020458336335417743
8.27,25.11013865833218,-0.5311053439564015,-0.5845728406942675,0.053467496737865994
8.28,25.258776701777318,-0.47717712374479593,-0.41291387808577396,-0.06426324565902197
8.29,25.24303571292637,-0.42594478777043304,-0.37292874259637077,-0.053016045174062276
8.3,25.217057563382674,-0.7397203832996704,-0.7059193753863652,-0.0338010079133052
8.31,25.3051794315392,-0.5988163171593591,-0.503116740558191,-0.09569957660116812
8.32,25.186188514635024,-0.6343070614600276,-0.6243860734481494,-0.009920988011878129
8.33,25.146375450159084,-0.5574318240579688,-0.5799277372735817,0.02249591321561295
8.34,25.27279723050074,-0.327019181958298,-0.25298878710896444,-0.07403039484933355
8.35,25.300799670237502,-0.24378869882295232,-0.1509484830436993,-0.09284021577925303
8.36,25.14485189307034,0.13753876192337064,0.11376773101777779,0.02377103090559285
8.37,25.355639174002803,-0.5951129886151154,-0.468002615599184,-0.12711037301593142
8.38,25.08609572353183,-0.02191505046661426,-0.09662063117536554,0.07470558070875127
8.39,25.205646214804766,-0.37024008401423525,-0.345135512202815,-0.02510457181142023
8.4,25.237970429383374,-0.31541980815366977,-0.26608654239361584,-0.049333265760053924
8.41,25.200462633023413,-0.10150036077626666,-0.08039723955969057,-0.021103121216576093
8.42,25.2078926771764,-0.6401874187325308,-0.6133585875625354,-0.02682883116999546
8.43,25.451819891961435,-0.15536458651308768,0.025044351180675717,-0.1804089376937634
8.44,25.179937752980795,-0.2520422305812214,-0.24709257939082163,-0.004949651190399751
8.45,25.509462051239655,-0.10927242937069281,0.10048958455912269,-0.2097620139298155
8.46,25.30936627302583,-0.18428560475815287,-0.08587313253922645,-0.09841247221892642
8.47,25.27517282379543,0.4699685672423045,0.5456306042599508,-0.07566203701764629
8.48,25.3139050593645,-0.4539714804237099,-0.35264054376321885,-0.10133093666049103
8.49,25.519587511861204,-0.39915434648411113,-0.18430933189068371,-0.21484501459342742
8.5,25.167549148400656,-0.46843923270050825,-0.47347438454624724,0.005035151845738994
8.51,25.155180367704247,-0.4502644930741162,-0.46543999456945573,0.015175501495339527
8.52,25.19204924968983,-0.467043839209662,-0.45250281145522697,-0.014541027754435054
8.53,25.27106389273642,0.09683532142743417,0.1696709553466664,-0.07283563391923223
8.54,25.095586173194224,0.1440889536543429,0.07782745884832074,0.06626149480602217
8.55,25.270710916184193,-0.43624810484300425,-0.3636562110163406,-0.07259189382666364
8.56,25.438145411110643,-0.4972974281060216,-0.3240542725107224,-0.17324315559529924
8.57,25.284245141287556,-0.12841622973473463,-0.04658462926823957,-0.08183160046649506
8.58,25.240149559720972,-0.4365787049866112,-0.38565728017801093,-0.05092142480860029
8.59,25.20791576307994,-0.08762606633716123,-0.060779546834499584,-0.026846519502661648
8.6,25.3598966796684,-0.2018286073928533,-0.07219061766501322,-0.12963798972784008
8.61,25.187775932088282,-0.7373969303467733,-0.7262206318115637,-0.011176298535209628
8.62,25.455312500603522,0.2050494685227679,0.3872724355649291,-0.18222296704216118
8.63,25.46432258137797,0.2801043489548151,0.4669798872201728,-0.1868755382653577
8.64,25.29697538346584,-0.461475580576458,-0.37115015015071606,-0.09032543042574193
8.65,25.27046249071407,-0.3992291922987228,-0.3268089323059206,-0.07242025999280216
8.66,25.37499367519567,-0.19086595199869225,-0.052407567030650776,-0.13845838496804147
8.67,25.381721238370506,-0.1750059425769891,-0.03268606040843691,-0.14231988216855218
8.68,25.191955907743324,-0.09020095726813465,-0.07573319777358517,-0.014467759494549481
8.69,25.22021325916108,0.3175599432331724,0.35373840450162514,-0.036178461268452755
8.7,25.140947719554664,-0.34314404420969535,-0.370193818736973,0.027049774527277637
8.71,25.31440264632616,-0.5203744002324572,-0.4187249264059802,-0.10164947382647699
8.72,25.34047262922849,-0.6929561281228034,-0.5749996721842934,-0.11795645593851001
8.73,25.13913096440576,-0.5264373644041642,-0.5550183158963223,0.028580951492158113
8.74,25.22891732393716,-0.31736528992407287,-0.27469128039426804,-0.042674009529804824
8.75,25.140025507804094,0.2160322211153831,0.18820562961731183,0.027826591498071263
8.76,25.185184602596625,-0.4693532198861912,-0.460227620603188,-0.009125599283003216
8.77,25.33047997261651,-0.22968398288034353,-0.11789053911803934,-0.11179344376230418
8.78,25.202343741811774,-0.3162087253009498,-0.29364981332038853,-0.022558911980561258
8.79,25.2459230336737,0.03939458917883382,0.09449604503951084,-0.055101455860677016
8.8,25.113588136189904,0.4237625534893637,0.3732991268838472,0.050463426605516504
8.81,25.295332008573943,-0.47636683649781375,-0.38712726298995465,-0.0892395735078591
8.82,25.272519333141748,-0.46834742608820146,-0.39450834015546465,-0.0738390859327368
8.83,25.20436441655429,-0.027497759702647867,-0.0033797080943203384,-0.02411805160832753
8.84,25.258672587126174,-0.1381943084339991,-0.07400447412078087,-0.06418983431321823
8.85,25.295917179185764,0.21155515631503294,0.30118173957542005,-0.08962658326038711
8.86,25.196714549388428,-0.178040932904664,-0.159850894544177,-0.018190038360486993
8.87,25.13088878192483,-0.48202832025398606,-0.5175987671668423,0.03557044691285621
8.88,25.4593861505398,-0.16745139374001194,0.016879781698390856,-0.1843311754384028
8.89,25.215815106645433,-0.039976598979578115,-0.007114911256367623,-0.03286168772321049
8.9,25.2697800355411,-0.12019729388661446,-0.04824891229061638,-0.07194838159599808
8.91,25.380853687001903,-0.2028050082790957,-0.060980766509967754,-0.14182424176912795
8.92,25.632988898792515,-0.009201149349638907,0.2648626746600533,-0.2740638240096922
8.93,25.15594840047645,-0.035657945422084183,-0.05019888246125524,0.014540937039171059
8.94,25.325693431160897,0.032356047012476845,0.14115921139308227,-0.10880316438060542
8.95,25.210269144473543,-0.20520878215626978,-0.17656243711836145,-0.028646345037908333
8.96,25.227459004650548,-0.44692427327208084,-0.40533220489358224,-0.0415920683784986
8.97,25.20963049400213,-0.35137389099452,-0.32321532315232726,-0.028158567842192728
8.98,25.169399859205424,-0.03773314754086242,-0.041265657543973475,0.0035325100031110557
8.99,25.27814987857653,-0.6352533481671615,-0.5575560374306406,-0.07769731073652086
9.0,25.1351424037053,-0.29601509076401067,-0.327969674541932,0.03195458377792132
9.01,25.3775870856008,-0.5062680754823533,-0.3663162070965032,-0.1399518683858501
9.02,25.288720277975578,-0.39319309414256426,-0.3083539909674844,-0.08483910317507987
9.03,25.325777135966902,-0.009809361939534966,0.09904631007438892,-0.10885567201392389
9.04,25.237228430667304,-0.3534955237599229,-0.3047043371847503,-0.04879118657517256
9.05,25.24744055050534,-0.39140188695098177,-0.33520841395839956,-0.056193472992582205
9.06,25.31323098538601,-0.8117218460824658,-0.7108228716815094,-0.10089897440095641
9.07,25.168383181448398,-0.19163287003295015,-0.19599037203305805,0.004357502000107899
9.08,25.249302849943053,-0.224120365827422,-0.16659056323480406,-0.057529802592617946
9.09,25.199454189566406,0.2256199056326025,0.24594087231305803,-0.02032096668045552
9.1,25.196672306338243,-0.5230154798289699,-0.5048583677818752,-0.018157112047094692
9.11,25.07505900864986,-0.3876261873167898,-0.4722451557957681,0.08461896847897826
9.12,25.42028913584625,-0.34529450137155415,-0.18158098390364866,-0.1637135174679055
9.13,25.218016244638207,0.034174863972787725,0.06869938959126197,-0.034524525618474244
9.14,25.40332136739355,-0.45580566514387966,-0.30135644791462596,-0.1544492172292537
9.15,25.394176634807263,-0.3548997479067817,-0.20553730575485915,-0.14936244215192254
9.16,25.159011071672623,-0.28370701416575617,-0.29572392510446427,0.012016910938708103
9.17,25.17908355727798,-0.41122772640089245,-0.40696092229384395,-0.004266804107048494
9.18,25.544288614165147,-0.5631857419614822,-0.33592300935166586,-0.22726273260981633
9.19,25.463644548668686,-0.3772642212228003,-0.1907375135766915,-0.1865267076461088
9.2,25.285713738250397,-0.13455066979523808,-0.051729507134977676,-0.0828211626602604
9.21,25.31491653419178,-0.7545759130471792,-0.6525977590113462,-0.10197815403583299
9.22,25.226408216080536,-0.41683588925207904,-0.3760249976079872,-0.04081089164409185
9.23,25.333041759477624,-0.6595346815730389,-0.5461510423412836,-0.1133836392317552
9.24,25.218401928523566,-0.11268379475364138,-0.07786850362339115,-0.034815291130250225
9.25,25.087198371558852,-0.9445052420067819,-1.0182258376428237,0.07372059563604183
9.26,25.158591797583874,-0.651249305288603,-0.6636111430428678,0.012361837754264804
9.27,25.293170278118502,-0.35326182520058796,-0.26545539090503734,-0.08780643429555063
9.28,25.178267905732586,-0.007476047331770461,-0.0038620579476937623,-0.003613989384076699
9.29,25.284960507590593,-0.4929372980579643,-0.4106233560241792,-0.08231394203378511
9.3,25.184535773786227,-0.6501230437297143,-0.641512124829611,-0.008610918900103348
9.31,25.214080107974095,0.08638897418868115,0.11793588176016102,-0.031546907571479876
9.32,25.37794565220638,-0.8884449389674735,-0.7482870685282078,-0.14015787043926564
9.33,25.31769079651459,-1.1158996661018097,-1.0121522222093686,-0.10374744389244106
9.34,25.29228991864827,-0.32330847993973466,-0.2360872477747839,-0.08722123216495076
9.35,25.381466375957967,-0.5964712868497164,-0.45429693954168315,-0.14217434730803324
9.36,25.341944454697963,-0.7542554434682105,-0.6354002028681127,-0.11885524060009778
9.37,25.438853540040487,-0.21875257636755974,-0.04513570328402283,-0.1736168730835369
9.38,25.248524899074514,-0.3839721101937886,-0.32700003289384094,-0.05697207729994763
9.39,25.251860940681272,-0.6270520712028654,-0.5676934771878639,-0.05935859401500154
9.4,25.16502712395896,-0.8537648498497454,-0.8608538775609492,0.007089027711203788
9.41,25.25255358975977,-0.19602801365672232,-0.13617559835750992,-0.0598524152992124
9.42,25.392242260659774,-0.24086067850286857,-0.09258315718070922,-0.14827752132215935
9.43,25.42607761702063,-0.46366462699943606,-0.2968386805780451,-0.16682594642139098
9.44,25.3924230039991,0.10629611695126906,0.2546751454145623,-0.14837902846329326
9.45,25.11728690676139,-0.7971240396962969,-0.8443788580847628,0.0472548183884659
9.46,25.40533421973696,-0.8975574473449833,-0.7419976861937768,-0.1555597611512065
9.47,25.113481440025648,-0.6724502296743127,-0.7230064068964686,0.050556177222155885
9.48,25.38745863747323,-0.445849474681338,-0.30026869783408566,-0.14558077684725235
9.49,25.26118205393697,-0.3709264218046883,-0.30497078680913153,-0.06595563499555679
9.5,25.368527438344238,-0.508735632447873,-0.3740283860784911,-0.13470724636938192
9.51,25.165342871340634,-0.34594300196952976,-0.35277450357856444,0.006831501609034674
9.52,25.416018067401172,-0.8021038633732044,-0.6407020479501858,-0.16140181542301857
9.53,25.152717426340516,-0.0061753172943177555,-0.023390080804201165,0.017214763509883407
9.54,25.232683005504878,-0.4492489593952758,-0.4037930003594923,-0.04545595903578353
9.55,25.200032628269994,-0.09175442692147365,-0.07098467318536014,-0.020769753736113505
9.56,25.124727199037622,-0.3307355193015037,-0.37157621062133117,0.04084069131982748
9.57,25.30992203316673,-0.2737708502700619,-0.17499976864558675,-0.09877108162447518
9.58,25.48139177909338,-0.21874177339503453,-0.023144399317773623,-0.1955973740772609
9.59,25.56778697925604,-0.23598919512782043,0.0032108096952465637,-0.239200004823067
9.6,25.311125624258345,-0.1984590511868924,-0.09891254155996719,-0.0995465096269252
9.61,25.41339176039223,0.01948928043177886,0.17946300538753507,-0.1599737249557562
9.62,25.32524668282293,-0.3147169952439888,-0.20619420399860997,-0.10852279124537881
9.63,25.352239123459103,-0.15247584096519623,-0.027397087185878133,-0.1250787537793181
9.64,25.26844952262813,-0.39124762699345306,-0.3202208180956372,-0.07102680889781587
9.65,25.322485662846816,0.07605825212686312,0.18284339422549706,-0.10678514209863393
9.66,25.357039422132793,-0.547498213761219,-0.4195545390598354,-0.12794367470138357
9.67,25.245759158954762,0.19197891362805616,0.24696227774901977,-0.05498336412096361
9.68,25.296169280824756,-0.35826210789037943,-0.26846891666427297,-0.08979319122610646
