time,pos_x_km,pos_y_km,pos_z_km,sun_x_body,sun_y_body,sun_z_body,solar_irradiance_Wm2,eclipse_factor,is_umbra,is_penumbra,albedo_flux_Wm2,earth_ir_flux_Wm2,incidence_angle_deg,occlusion_factor,visible_area_ratio,effective_irradiance_Wm2,cell_temperature_K,array_current_A,array_voltage_V,array_power_W,remaining_factor,ddd_cumulative_MeVg
2024-01-01 00:23:05,5878.23913089487,3412.6211969108804,176.33825314741998,-0.23688156551663386,0.9179971437002491,0.3180697534764547,1407.5700744246174,1.0,False,False,0.0,0.0,90.0,1.0,0.0,0.0,250.0,0.0,28.0,0.0,0.9989998789391581,6670810.10409885
2024-01-01 00:23:10,5866.932303540918,3433.530507548432,146.32139552291954,-0.23508672705073697,0.9179974645245934,0.3193976923695444,1407.57007628533,1.0,False,False,0.0,0.0,90.0,1.0,0.0,0.0,250.0,0.0,28.0,0.0,0.9989962702064235,6694892.451045055
2024-01-01 00:23:15,5855.439224646129,3454.3308168280873,116.29987949025556,-0.23328451035723824,0.917997774593957,0.3207154861679214,1407.5700781459775,1.0,False,False,0.0,0.0,90.0,1.0,0.0,0.0,250.0,0.0,28.0,0.0,0.9989926614867249,6718974.79799126
2024-01-01 00:23:20,5843.760262824967,3475.02146663987,86.27466091203712,-0.2314749728579082,0.917998074065215,0.3220230938193515,1407.570080006584,1.0,False,False,0.0,0.0,90.0,1.0,0.0,0.0,250.0,0.0,28.0,0.0,0.9989890527800623,6743057.144937465
2024-01-01 00:23:25,5831.895792609806,3495.6018024006235,56.24669573057882,-0.22965817219972262,0.9179983630965145,0.32332047459757746,1407.5700818671219,1.0,False,False,0.0,0.0,90.0,1.0,0.0,0.0,250.0,0.0,28.0,0.0,0.9989854440864355,6767139.49188367
2024-01-01 00:23:30,5819.846194438305,3516.0711730749117,26.216939936826723,-0.2278341662531404,0.9179986418473898,0.3246075881030578,1407.5700837276138,1.0,False,False,0.0,0.0,90.0,1.0,0.0,0.0,250.0,0.0,28.0,0.0,0.9989818354058447,6791221.838829875
2024-01-01 00:23:35,5807.611854640805,3536.4289311955513,-3.8136504602465084,-0.22600301311007948,0.9179989104785777,0.32588439426476007,1407.5700855880475,1.0,False,False,0.0,0.0,90.0,1.0,0.0,0.0,250.0,0.0,28.0,0.0,0.9989782267382896,6815304.18577608
2024-01-01 00:23:40,5795.1931654272275,3556.6744328844156,-33.84411946492136,-0.2241647710821668,0.9179991691521312,0.32715085334089605,1407.5700874484219,1.0,False,False,0.0,0.0,90.0,1.0,0.0,0.0,250.0,0.0,28.0,0.0,0.9989746180837703,6839386.532722285
2024-01-01 00:23:45,5782.590524874,3576.8070378728357,-63.87351112551202,-0.22231949869881318,0.9179994180313469,0.32840692592029297,1407.5700893087433,1.0,False,False,0.0,0.0,90.0,1.0,0.0,0.0,250.0,0.0,28.0,0.0,0.9989710094422867,6863468.87966849
2024-01-01 00:23:50,5769.804336910814,3596.8261095217476,-93.90086956501148,-0.22046725470528772,0.9179996572806972,0.3296525729237316,1407.5700911690158,1.0,False,False,0.0,0.0,90.0,1.0,0.0,0.0,250.0,0.0,28.0,0.0,0.9989674008138386,6887551.226614695
2024-01-01 00:23:55,5756.835011306943,3616.7310148422016,-123.92523901240388,-0.2186080980609092,0.9179998870659034,0.3308877556047982,1407.57009302922,1.0,False,False,0.0,0.0,90.0,1.0,0.0,0.0,250.0,0.0,28.0,0.0,0.9989637921984263,6911633.5735609
2024-01-01 00:24:00,5743.6829636575485,3636.5211245153537,-153.94566383344304,-0.21674208793708344,0.9180001075538493,0.332112435551267,1407.570094889379,1.0,False,False,0.0,0.0,90.0,1.0,0.0,0.0,250.0,0.0,28.0,0.0,0.9989601835960495,6935715.920507105
2024-01-01 00:24:05,5730.348615369904,3656.195812912266,-183.9611885612559,-0.21486928371545333,0.9180003189125945,0.33332657468612265,1407.57009674948,1.0,False,False,0.0,0.0,90.0,1.0,0.0,0.0,250.0,0.0,28.0,0.0,0.9989565750067082,6959798.26745331
2024-01-01 00:24:10,5716.832393649033,3675.7544581140974,-213.97085792773518,-0.21298974498587298,0.9180005213112821,0.3345301352689579,1407.5700986095248,1.0,False,False,0.0,0.0,90.0,1.0,0.0,0.0,250.0,0.0,28.0,0.0,0.9989529664304024,6983880.614399515
2024-01-01 00:24:15,5703.134731483659,3695.196441931429,-243.97371689389144,-0.21110353154469247,0.9180007149202541,0.33572307989660327,1407.5701004695188,1.0,False,False,0.0,0.0,90.0,1.0,0.0,0.0,250.0,0.0,28.0,0.0,0.9989493578671321,7007962.96134572
2024-01-01 00:24:20,5689.256067631571,3714.521149924093,-273.9688106809797,-0.2092107033926106,0.9180008999108651,0.3369053715048354,1407.570102329449,1.0,False,False,0.0,0.0,90.0,1.0,0.0,0.0,250.0,0.0,28.0,0.0,0.9989457493168971,7032045.308291925
2024-01-01 00:24:25,5675.196846605051,3733.727971420424,-303.9551848010912,-0.2073113207329349,0.9180010764555919,0.33807697336899556,1407.570104189331,1.0,False,False,0.0,0.0,90.0,1.0,0.0,0.0,250.0,0.0,28.0,0.0,0.9989421407796975,7056127.65523813
2024-01-01 00:24:30,5660.957518655783,3752.8162995369185,-333.9318850884614,-0.20540544396955024,0.9180012447279633,0.33923784910528765,1407.5701060491513,1.0,False,False,0.0,0.0,90.0,1.0,0.0,0.0,250.0,0.0,28.0,0.0,0.9989385322555331,7080210.002184335
2024-01-01 00:24:35,5646.538539760088,3771.7855311970015,-363.8979577296282,-0.20349313370496275,0.9180014049024918,0.34038796267198657,1407.5701079089172,1.0,False,False,0.0,0.0,90.0,1.0,0.0,0.0,250.0,0.0,28.0,0.0,0.9989349237444038,7104292.34913054
2024-01-01 00:24:40,5631.940371603356,3790.635067150474,-393.85244929481524,-0.20157445073843272,0.9180015571547387,0.3415272783702269,1407.5701097686308,1.0,False,False,0.0,0.0,90.0,1.0,0.0,0.0,250.0,0.0,28.0,0.0,0.99893131524631,7128374.696076745
2024-01-01 00:24:45,5617.163481564946,3809.364311992066,-423.79440676809617,-0.19964945606398776,0.9180017016612353,0.3426557608452397,1407.5701116282853,0.9926615769685038,False,True,0.0,0.0,90.0,1.0,0.0,0.0,250.0,0.0,28.0,0.0,0.9989277067612511,7152457.04302295
2024-01-01 00:24:50,5602.208342702273,3827.972674180552,-453.72287757865587,-0.1977182108684611,0.9180018385994804,0.34377337508735084,1407.5701134878902,0.9042072984783189,False,True,0.0,0.0,90.0,1.0,0.0,0.0,250.0,0.0,28.0,0.0,0.9989240982892273,7176539.389969155
2024-01-01 00:24:55,5587.075433735064,3846.4595660573136,-483.63690963136,-0.19578077652951348,0.918001968147897,0.3448800864330793,1407.5701153474308,0.7758487165019042,False,True,0.0,0.0,90.0,1.0,0.0,0.0,250.0,0.0,28.0,0.0,0.9989204898302387,7200621.73691536
2024-01-01 00:25:00,5571.765239029526,3864.82440386468,-513.535551337142,-0.19383721461371473,0.9180020904858315,0.3459758605660801,1407.5701172069246,0.6293541737072047,False,True,0.0,0.0,90.0,1.0,0.0,0.0,250.0,0.0,28.0,0.0,0.998916881384285,7224704.083861565
2024-01-01 00:25:05,5556.278248581937,3883.066607764603,-543.417851644124,-0.19188758687452323,0.918002205793514,0.34706066351823095,1407.5701190663563,0.4767413549917626,False,True,0.0,0.0,90.0,1.0,0.0,0.0,250.0,0.0,28.0,0.0,0.9989132729513663,7248786.43080777
2024-01-01 00:25:10,5540.614958002396,3901.185601856722,-573.2828600679996,-0.1899319552503621,0.9180023142520612,0.348134461670537,1407.5701209257375,0.3273713945622466,False,True,0.0,0.0,90.0,1.0,0.0,0.0,250.0,0.0,28.0,0.0,0.9989096645314826,7272868.777753975
2024-01-01 00:25:15,5524.775868498189,3919.1808141966035,-603.1296267228141,-0.18797038186261544,0.9180024160434428,0.34919722175416057,1407.5701227850602,0.19015059788781674,False,True,0.0,0.0,90.0,1.0,0.0,0.0,250.0,0.0,28.0,0.0,0.9989060561246336,7296951.12470018
2024-01-01 00:25:20,5508.761486857217,3937.0516768135653,-632.957202351293,-0.18600292901356846,0.9180025113504009,0.35024891085159754,1407.5701246443314,0.07562524062679643,False,True,0.0,0.0,90.0,1.0,0.0,0.0,250.0,0.0,28.0,0.0,0.9989024477308194,7321033.471646385
2024-01-01 00:25:25,5492.572325430923,3954.7976257286264,-662.764638355603,-0.18402965918459618,0.9180026003565518,0.35128949639721707,1407.5701265035427,0.0029734408654819022,False,True,0.0,0.0,90.0,1.0,0.0,0.0,250.0,0.0,28.0,0.0,0.9988988393500401,7345115.81859259
2024-01-01 00:25:30,5476.208902117113,3972.418100972358,-692.5509868281188,-0.18205063503397306,0.9180026832462448,0.3523189461786318,1407.5701283626984,0.0,True,False,0.0,0.0,90.0,1.0,0.0,0.0,250.0,0.0,28.0,0.0,0.9988952309822954,7369198.165538795
2024-01-01 00:25:35,5459.671740342979,3989.91254660208,-722.3153005813141,-0.1800659193949412,0.9180027602045606,0.35333722833755116,1407.5701302218008,0.0,True,False,0.0,0.0,90.0,1.0,0.0,0.0,250.0,0.0,28.0,0.0,0.9988916226275855,7393280.512485
2024-01-01 00:25:40,5442.961369047288,4007.2804107197144,-752.05663317891,-0.17807557527380302,0.9180028314173763,0.35434431137043043,1407.5701320808469,0.0,True,False,0.0,0.0,90.0,1.0,0.0,0.0,250.0,0.0,28.0,0.0,0.99888801428591,7417362.859431205
2024-01-01 00:25:45,5426.078322662985,4024.521145488739,-781.7740389658077,-0.17607966584775697,0.9180028970712237,0.3553401641297853,1407.5701339398413,0.0,True,False,0.0,0.0,90.0,1.0,0.0,0.0,250.0,0.0,28.0,0.0,0.9988844059572692,7441445.20637741
2024-01-01 00:25:50,5409.023141099316,4041.6342071514673,-811.4665730986625,-0.1740782544629641,0.9180029573533248,0.35632475582490397,1407.5701357987746,0.0,True,False,0.0,0.0,90.0,1.0,0.0,0.0,250.0,0.0,28.0,0.0,0.998880797641663,7465527.553323615
2024-01-01 00:25:55,5391.796369723616,4058.6190560462423,-841.133291576591,-0.17207140463252102,0.9180030124515762,0.35729805602273096,1407.5701376576517,0.0,True,False,0.0,0.0,90.0,1.0,0.0,0.0,250.0,0.0,28.0,0.0,0.9988771893390912,7489609.90026982
2024-01-01 00:26:00,5374.398559343513,4075.4751566239192,-870.7732512708383,-0.17005918003446785,0.9180030625545168,0.35826003464876244,1407.5701395164776,0.0,True,False,0.0,0.0,90.0,1.0,0.0,0.0,250.0,0.0,28.0,0.0,0.9988735810495539,7513692.247216025
2024-01-01 00:26:05,5356.830266188293,4092.201977464879,-900.3855099555839,-0.16804164450963505,0.9180031078512513,0.3592106619881173,1407.5701413752433,0.0,True,False,0.0,0.0,90.0,1.0,0.0,0.0,250.0,0.0,28.0,0.0,0.9988699727730509,7537774.59416223
2024-01-01 00:26:10,5339.092051890393,4108.798991295595,-929.9691263381478,-0.16601886205976818,0.9180031485315168,0.3601499086860934,1407.570143233961,0.0,True,False,0.0,0.0,90.0,1.0,0.0,0.0,250.0,0.0,28.0,0.0,0.9988663645095823,7561856.941108435
2024-01-01 00:26:15,5321.184483466896,4125.265675004868,-959.5231600888723,-0.16399089684542661,0.9180031847856065,0.3610777457491894,1407.5701450926163,0.0,True,False,0.0,0.0,90.0,1.0,0.0,0.0,250.0,0.0,28.0,0.0,0.998862756259148,7585939.28805464
2024-01-01 00:26:20,5303.108133300247,4141.60150966052,-989.0466718719895,-0.16195781318386454,0.91800321680433,0.36199414454601675,1407.5701469512223,0.0,True,False,0.0,0.0,90.0,1.0,0.0,0.0,250.0,0.0,28.0,0.0,0.9988591480217479,7610021.635000845
2024-01-01 00:26:25,5284.863579119827,4157.805980524962,-1018.5387233747086,-0.15991967554715297,0.9180032447790412,0.3628990768079258,1407.5701488097682,0.0,True,False,0.0,0.0,90.0,1.0,0.0,0.0,250.0,0.0,28.0,0.0,0.9988555397973821,7634103.98194705
2024-01-01 00:26:30,5266.451403981971,4173.878577071899,-1047.998377338568,-0.1578765485599502,0.918003268901563,0.3637925146300323,1407.5701506682592,0.0,True,False,0.0,0.0,90.0,1.0,0.0,0.0,250.0,0.0,28.0,0.0,0.9988519315860503,7658186.328893255
2024-01-01 00:26:35,5247.872196251272,4189.818793001568,-1077.4246975883377,-0.15582849699756546,0.9180032893641841,0.3646744304719188,1407.5701525266963,0.0,True,False,0.0,0.0,90.0,1.0,0.0,0.0,250.0,0.0,28.0,0.0,0.9988483233877528,7682268.67583946
2024-01-01 00:26:40,5229.12654958052,4205.626126256887,-1106.8167490628277,-0.15377558578390127,0.9180033063596638,0.3655447971583557,1407.5701543850803,0.0,True,False,0.0,0.0,90.0,1.0,0.0,0.0,250.0,0.0,28.0,0.0,0.9988447152024892,7706351.0227856655
2024-01-01 00:26:45,5210.215062891168,4221.300079038848,-1136.1735978445045,-0.15171787998925423,0.9180033200811211,0.3664035878803658,1407.570156243401,0.0,True,False,0.0,0.0,90.0,1.0,0.0,0.0,250.0,0.0,28.0,0.0,0.9988411070302597,7730433.3697318705
2024-01-01 00:26:50,5191.138340353521,4236.840157821896,-1165.4943111892974,-0.1496554448284999,0.9180033307221411,0.36725077619555674,1407.5701581016706,0.0,True,False,0.0,0.0,90.0,1.0,0.0,0.0,250.0,0.0,28.0,0.0,0.9988374988710641,7754515.7166780755
2024-01-01 00:26:55,5171.896991366481,4252.245873369324,-1194.7779575567063,-0.14758834565876477,0.9180033384766191,0.3680863360293224,1407.5701599598879,0.0,True,False,0.0,0.0,90.0,1.0,0.0,0.0,250.0,0.0,28.0,0.0,0.9988338907249025,7778598.0636242805
2024-01-01 00:27:00,5152.491630537208,4267.516740748497,-1224.0236066397683,-0.14551664797751668,0.9180033435388297,0.36891024167528463,1407.570161818043,0.0,True,False,0.0,0.0,90.0,1.0,0.0,0.0,250.0,0.0,28.0,0.0,0.9988302825917746,7802680.4105704855
2024-01-01 00:27:05,5132.922877661178,4282.652279345474,-1253.2303293941336,-0.1434404174204158,0.918003346103339,0.3697224677962248,1407.5701636761507,0.0,True,False,0.0,0.0,90.0,1.0,0.0,0.0,250.0,0.0,28.0,0.0,0.9988266744716807,7826762.7575166905
2024-01-01 00:27:10,5113.191357700972,4297.6520128803495,-1282.3971980687304,-0.14135971975927897,0.9180033463650352,0.3705229894246449,1407.5701655341943,0.0,True,False,0.0,0.0,90.0,1.0,0.0,0.0,250.0,0.0,28.0,0.0,0.9988230663646206,7850845.104462896
2024-01-01 00:27:15,5093.297700766193,4312.515469421419,-1311.5232862344483,-0.13927462089996734,0.918003344519057,0.37131178196361647,1407.5701673921858,0.0,True,False,0.0,0.0,90.0,1.0,0.0,0.0,250.0,0.0,28.0,0.0,0.9988194582705942,7874927.451409101
2024-01-01 00:27:20,5073.242542091926,4327.242181400209,-1340.6076688146634,-0.13718518688027448,0.9180033407607858,0.3720888211874429,1407.570169250124,0.0,True,False,0.0,0.0,90.0,1.0,0.0,0.0,250.0,0.0,28.0,0.0,0.9988158501896013,7899009.798355306
2024-01-01 00:27:25,5053.026522018265,4341.831685625446,-1369.649422113976,-0.13509148386795822,0.9180033352858552,0.37285408324222313,1407.5701711080053,0.0,True,False,0.0,0.0,90.0,1.0,0.0,0.0,250.0,0.0,28.0,0.0,0.9988122421216422,7923092.145301511
2024-01-01 00:27:30,5032.65028596854,4356.283523297689,-1398.6476238484597,-0.13299357815841056,0.9180033282900345,0.37360754464684176,1407.5701729658313,0.0,True,False,0.0,0.0,90.0,1.0,0.0,0.0,250.0,0.0,28.0,0.0,0.9988086340667166,7947174.492247716
2024-01-01 00:27:35,5012.114484428356,4370.597240023076,-1427.6013531744775,-0.1308915361728794,0.918003319969338,0.37434918229318614,1407.5701748236006,0.0,True,False,0.0,0.0,90.0,1.0,0.0,0.0,250.0,0.0,28.0,0.0,0.9988050260248247,7971256.839193921
2024-01-01 00:27:40,4991.419772923725,4384.772385827557,-1456.5096907185814,-0.12878542445605984,0.918003310519868,0.3750789734472396,1407.570176681319,0.0,True,False,0.0,0.0,90.0,1.0,0.0,0.0,250.0,0.0,28.0,0.0,0.9988014179959661,7995339.186140126
2024-01-01 00:27:45,4970.566811999736,4398.80851517036,-1485.3717186062106,-0.12667530967423218,0.918003300137884,0.3757968957494083,1407.5701785389763,0.0,True,False,0.0,0.0,90.0,1.0,0.0,0.0,250.0,0.0,28.0,0.0,0.998797809980141,8019421.533086331
2024-01-01 00:27:50,4949.55626719826,4412.705186957974,-1514.1865204916492,-0.1245612586129865,0.9180032890197212,0.3765029272153445,1407.5701803965821,0.0,True,False,0.0,0.0,90.0,1.0,0.0,0.0,250.0,0.0,28.0,0.0,0.9987942019773494,8043503.880032536
2024-01-01 00:27:55,4928.388809036203,4426.461964557412,-1542.9531815867817,-0.1224433381751921,0.9180032773617863,0.3771970462364927,1407.57018225413,0.0,True,False,0.0,0.0,90.0,1.0,0.0,0.0,250.0,0.0,28.0,0.0,0.9987905939875911,8067586.226978741
2024-01-01 00:28:00,4907.065112983117,4440.07841580969,-1571.6707886905533,-0.1203216153789089,0.9180032653605558,0.37787923158062986,1407.5701841116233,0.0,True,False,0.0,0.0,90.0,1.0,0.0,0.0,250.0,0.0,28.0,0.0,0.998786986010866,8091668.573924946
2024-01-01 00:28:05,4885.585859439123,4453.554113042862,-1600.3384302176637,-0.11819615735519245,0.9180032532124976,0.37854946239261483,1407.5701859690596,0.0,True,False,0.0,0.0,90.0,1.0,0.0,0.0,250.0,0.0,28.0,0.0,0.9987833780471743,8115750.920871151
2024-01-01 00:28:10,4863.951733712201,4466.888633085181,-1628.9551962279368,-0.11606703134607771,0.9180032411141079,0.37920771819479315,1407.5701878264408,0.0,True,False,0.0,0.0,90.0,1.0,0.0,0.0,250.0,0.0,28.0,0.0,0.9987797700965158,8139833.267817356
2024-01-01 00:28:15,4842.163425995794,4480.081557277789,-1657.5201784548663,-0.11393430470237914,0.9180032292618333,0.37985397888771877,1407.570189683767,0.0,True,False,0.0,0.0,90.0,1.0,0.0,0.0,250.0,0.0,28.0,0.0,0.9987761621588904,8163915.614763561
2024-01-01 00:28:20,4820.22163134553,4493.132471487788,-1686.0324703352098,-0.11179804488156336,0.918003217852068,0.38048822475065963,1407.5701915410398,0.0,True,False,0.0,0.0,90.0,1.0,0.0,0.0,250.0,0.0,28.0,0.0,0.9987725542342981,8187997.961709766
2024-01-01 00:28:25,4798.127049656814,4506.040966120463,-1714.4911670370518,-0.10965831944572946,0.9180032070811524,0.38111043644205994,1407.5701933982573,0.0,True,False,0.0,0.0,90.0,1.0,0.0,0.0,250.0,0.0,28.0,0.0,0.9987689463227389,8212080.308655971
2024-01-01 00:28:30,4775.880385641367,4518.80663613188,-1742.8953654890227,-0.10751519605933035,0.9180031971452933,0.38172059500024835,1407.5701952554155,0.0,True,False,0.0,0.0,90.0,1.0,0.0,0.0,250.0,0.0,28.0,0.0,0.9987653384242128,8236162.655602176
2024-01-01 00:28:35,4753.4823488041775,4531.429081041075,-1771.2441644087437,-0.10536874248720074,0.9180031882406037,0.3823186818437635,1407.5701971125172,0.0,True,False,0.0,0.0,90.0,1.0,0.0,0.0,250.0,0.0,28.0,0.0,0.9987617305387196,8260245.002548381
2024-01-01 00:28:40,4730.933653419974,4543.907904942226,-1799.536664331617,-0.10321902659227178,0.9180031805630144,0.3829046787720582,1407.570198969572,0.0,True,False,0.0,0.0,90.0,1.0,0.0,0.0,250.0,0.0,28.0,0.0,0.9987581226662594,8284327.349494586
2024-01-01 00:28:45,4708.235018509736,4556.242716516543,-1827.771967639231,-0.10106611633358437,0.9180031743083106,0.3834785679658147,1407.57020082656,0.0,True,False,0.0,0.0,90.0,1.0,0.0,0.0,250.0,0.0,28.0,0.0,0.998754514806832,8308409.696440791
2024-01-01 00:28:50,4685.387167816978,4568.43312904412,-1855.9491785879438,-0.09891007976402488,0.918003169672053,0.38404033198758913,1407.5702026835017,0.0,True,False,0.0,0.0,90.0,1.0,0.0,0.0,250.0,0.0,28.0,0.0,0.9987509069604374,8332492.043386996
2024-01-01 00:28:55,4662.390829783841,4580.478760415588,-1884.0674033373143,-0.09675098502824009,0.9180031668495798,0.38458995378221716,1407.5702045403823,0.0,True,False,0.0,0.0,90.0,1.0,0.0,0.0,250.0,0.0,28.0,0.0,0.9987472991270757,8356574.390333201
2024-01-01 00:29:00,4639.2467375272645,4592.379233143506,-1912.125749978231,-0.09458890036055967,0.9180031660360006,0.38512741667720696,1407.5702063972083,0.0,True,False,0.0,0.0,90.0,1.0,0.0,0.0,250.0,0.0,28.0,0.0,0.9987436913067467,8380656.737279406
2024-01-01 00:29:05,4615.955628814762,4604.134174373779,-1940.123328561321,-0.09242389408271895,0.9180031674261195,0.3856527043833585,1407.570208253981,0.0,True,False,0.0,0.0,90.0,1.0,0.0,0.0,250.0,0.0,28.0,0.0,0.9987400834994503,8404739.084225612
2024-01-01 00:29:10,4592.518246040064,4615.743215896856,-1968.0592511251946,-0.0902560346018581,0.918003171214475,0.38616580099500775,1407.5702101106979,0.0,True,False,0.0,0.0,90.0,1.0,0.0,0.0,250.0,0.0,28.0,0.0,0.9987364757051866,8428821.431171818
2024-01-01 00:29:15,4568.935336198921,4627.2059941586185,-1995.9326317242908,-0.08808539040824309,0.9180031775952486,0.386666690990644,1407.5702119673622,0.0,True,False,0.0,0.0,90.0,1.0,0.0,0.0,250.0,0.0,28.0,0.0,0.9987328679239557,8452903.778118024
2024-01-01 00:29:20,4545.207650864249,4638.522150271418,-2023.7425864572645,-0.08591203007324277,0.9180031867623066,0.387155359233143,1407.5702138239628,0.0,True,False,0.0,0.0,90.0,1.0,0.0,0.0,250.0,0.0,28.0,0.0,0.9987292601557571,8476986.12506423
2024-01-01 00:29:25,4521.335946161808,4649.69133002462,-2051.4882334945096,-0.08373602224707877,0.9180031989091189,0.3876317909703245,1407.5702156805164,0.0,True,False,0.0,0.0,90.0,1.0,0.0,0.0,250.0,0.0,28.0,0.0,0.9987256524005911,8501068.472010436
2024-01-01 00:29:30,4497.320982744957,4660.713183895261,-2079.168693106451,-0.08155743565670326,0.9180032142287612,0.38809597183527417,1407.570217537012,0.0,True,False,0.0,0.0,90.0,1.0,0.0,0.0,250.0,0.0,28.0,0.0,0.9987220446584575,8525150.818956641
2024-01-01 00:29:35,4473.1635257699545,4671.587367058414,-2106.7830876910703,-0.07937633910371145,0.9180032329139074,0.38854788784666805,1407.570219393452,0.0,True,False,0.0,0.0,90.0,1.0,0.0,0.0,250.0,0.0,28.0,0.0,0.9987184369293564,8549233.165902847
2024-01-01 00:29:40,4448.864344870772,4682.313539397398,-2134.3305418016876,-0.07719280146206398,0.9180032551567596,0.3889875254092753,1407.570221249832,0.0,True,False,0.0,0.0,90.0,1.0,0.0,0.0,250.0,0.0,28.0,0.0,0.9987148292132876,8573315.512849053
2024-01-01 00:29:45,4424.424214133861,4692.891365513847,-2161.81018217455,-0.07500689167607755,0.9180032811490801,0.38941487131414987,1407.5702231061587,0.0,True,False,0.0,0.0,90.0,1.0,0.0,0.0,250.0,0.0,28.0,0.0,0.9987112215102512,8597397.85979526
2024-01-01 00:29:50,4399.843912072696,4703.320514737696,-2189.221137756493,-0.07281867875810472,0.9180033110821058,0.38982991273915124,1407.5702249624328,0.0,True,False,0.0,0.0,90.0,1.0,0.0,0.0,250.0,0.0,28.0,0.0,0.998707613820247,8621480.206741465
2024-01-01 00:29:55,4375.124221602393,4713.60066113684,-2216.56253973222,-0.07062823178654914,0.9180033451465887,0.39023263724908885,1407.57022681865,0.0,True,False,0.0,0.0,90.0,1.0,0.0,0.0,250.0,0.0,28.0,0.0,0.9987040061432749,8645562.553687671
2024-01-01 00:30:00,4350.265930013976,4723.731483526812,-2243.8335215518146,-0.06843561990355779,0.9180033835327152,0.39062303279620125,1407.5702286748106,0.0,True,False,0.0,0.0,90.0,1.0,0.0,0.0,250.0,0.0,28.0,0.0,0.9987003984793352,8669644.900633877
2024-01-01 00:30:05,4325.269828948572,4733.712665480206,-2271.0332189580054,-0.06624091231291962,0.918003426430108,0.39100108772039677,1407.5702305309217,0.0,True,False,0.0,0.0,90.0,1.0,0.0,0.0,250.0,0.0,28.0,0.0,0.9986967908284275,8693727.247580083
2024-01-01 00:30:10,4300.136714371407,4743.543895336019,-2298.160770013539,-0.0640441782779484,0.9180034740278218,0.3913667907494867,1407.5702323869705,0.0,True,False,0.0,0.0,90.0,1.0,0.0,0.0,250.0,0.0,28.0,0.0,0.9986931831905519,8717809.594526289
2024-01-01 00:30:15,4274.867386546269,4753.224866208564,-2325.215315127679,-0.0618454871192351,0.9180035265142692,0.39172013099960773,1407.5702342429622,0.0,True,False,0.0,0.0,90.0,1.0,0.0,0.0,250.0,0.0,28.0,0.0,0.9986895755657084,8741891.941472495
2024-01-01 00:30:20,4249.46265000855,4762.755275996756,-2352.195997084167,-0.059644908212565184,0.9180035840772565,0.3920610979753366,1407.5702360989037,0.0,True,False,0.0,0.0,90.0,1.0,0.0,0.0,250.0,0.0,28.0,0.0,0.9986859679538969,8765974.2884187
2024-01-01 00:30:25,4223.923313539758,4772.134827392598,-2379.10196106723,-0.05744251098665237,0.9180036469038919,0.39238968157012344,1407.570237954785,0.0,True,False,0.0,0.0,90.0,1.0,0.0,0.0,250.0,0.0,28.0,0.0,0.9986823603551171,8790056.635364907
2024-01-01 00:30:30,4198.250190140215,4781.363227890178,-2405.9323546894225,-0.055238364921149585,0.9180037151806613,0.39270587206628504,1407.5702398106205,0.0,True,False,0.0,0.0,90.0,1.0,0.0,0.0,250.0,0.0,28.0,0.0,0.9986787527693695,8814138.982311113
2024-01-01 00:30:35,4172.444097003472,4790.440189793781,-2432.686328017331,-0.05303253954423143,0.9180037890932744,0.3930096601355753,1407.5702416663896,0.0,True,False,0.0,0.0,90.0,1.0,0.0,0.0,250.0,0.0,28.0,0.0,0.9986751451966536,8838221.329257319
2024-01-01 00:30:40,4146.50585548885,4799.365430226529,-2459.3630335990947,-0.05082510443061755,0.9180038688267421,0.39330103683914985,1407.570243522109,0.0,True,False,0.0,0.0,90.0,1.0,0.0,0.0,250.0,0.0,28.0,0.0,0.9986715376369695,8862303.676203525
2024-01-01 00:30:45,4120.436291095213,4808.138671138325,-2485.9616264904025,-0.048616129199412106,0.9180039545653363,0.39357999362781365,1407.5702453777735,0.0,True,False,0.0,0.0,90.0,1.0,0.0,0.0,250.0,0.0,28.0,0.0,0.9986679300903172,8886386.02314973
2024-01-01 00:30:50,4094.236233433509,4816.759639314082,-2512.4812642814986,-0.046405683511771545,0.9180040464925222,0.39384652234234657,1407.570247233374,0.0,True,False,0.0,0.0,90.0,1.0,0.0,0.0,250.0,0.0,28.0,0.0,0.9986643225566966,8910468.370095937
2024-01-01 00:30:55,4067.906516200131,4825.228066381408,-2538.921107123213,-0.04419383706893382,0.9180041447909965,0.394100615213521,1407.5702490889385,0.0,True,False,0.0,0.0,90.0,1.0,0.0,0.0,250.0,0.0,28.0,0.0,0.9986607150361075,8934550.717042143
2024-01-01 00:31:00,4041.4479771497054,4833.543688818332,-2565.280317753288,-0.04198065960987063,0.918004249642601,0.39434226486244817,1407.5702509444268,0.0,True,False,0.0,0.0,90.0,1.0,0.0,0.0,250.0,0.0,28.0,0.0,0.9986571075285502,8958633.063988348
2024-01-01 00:31:05,4014.861458067692,4841.706247960879,-2591.5580615227113,-0.03976622090928916,0.9180043612283654,0.39457146430056805,1407.570252799869,0.0,True,False,0.0,0.0,90.0,1.0,0.0,0.0,250.0,0.0,28.0,0.0,0.9986535000340244,8982715.410934554
2024-01-01 00:31:10,3988.147804742994,4849.715490010432,-2617.753506421829,-0.037550590775303316,0.9180044797284268,0.39478820692995137,1407.5702546552568,0.0,True,False,0.0,0.0,90.0,1.0,0.0,0.0,250.0,0.0,28.0,0.0,0.9986498925525301,9006797.75788076
